respondent_id,xyz_vaccine,seasonal_vaccine
1359,0.0,0.2
1360,0.2,0.2
1361,0.1,0.2
1362,0.4,0.6
1363,0.0,0.0
1364,0.6,0.8
1365,0.2,0.1
1366,0.0,0.2
1367,0.0,0.0
1368,0.0,0.2
1369,0.1,0.2
1370,0.0,0.1
1371,0.5,0.4
1372,0.0,0.4
1373,0.1,0.4
1374,0.6,0.8
1375,0.3,0.3
1376,0.2,0.8
1377,0.6,0.8
1378,0.1,0.1
1379,0.0,0.1
1380,0.0,0.8
1381,0.0,0.1
1382,0.1,0.3
1383,0.1,0.6
1384,0.1,0.2
1385,0.8,1.0
1386,0.6,0.8
1387,0.8,0.8
1388,0.1,0.6
1389,0.2,0.5
1390,0.1,0.7
1391,0.1,0.2
1392,0.2,0.4
1393,0.0,0.1
1394,0.1,0.2
1395,0.6,0.7
1396,0.0,0.2
1397,0.1,0.7
1398,0.0,0.1
1399,0.6,0.9
1400,0.1,0.3
1401,0.1,0.8
1402,0.0,0.2
1403,0.4,0.7
1404,0.2,0.9
1405,0.4,0.7
1406,0.8,0.9
1407,0.0,0.0
1408,0.0,0.7
1409,0.1,0.9
1410,0.0,0.6
1411,0.2,0.4
1412,0.0,0.8
1413,0.1,0.2
1414,0.1,0.1
1415,0.1,0.8
1416,1.0,1.0
1417,0.4,0.5
1418,0.1,0.1
1419,0.3,0.6
1420,0.4,0.7
1421,0.0,0.1
1422,0.2,0.4
1423,0.1,0.6
1424,0.0,0.1
1425,0.0,0.2
1426,0.6,1.0
1427,0.0,0.2
1428,0.1,0.2
1429,0.2,0.6
1430,0.1,0.6
1431,0.0,0.3
1432,0.3,1.0
1433,0.0,0.3
1434,0.1,0.3
1435,0.0,0.1
1436,0.1,0.3
1437,0.0,0.9
1438,0.3,0.9
1439,0.5,0.7
1440,0.3,0.4
1441,0.5,0.7
1442,0.1,0.8
1443,0.9,1.0
1444,0.0,0.2
1445,0.0,0.9
1446,0.4,0.2
1447,0.1,0.4
1448,0.1,0.5
1449,0.0,0.0
1450,0.1,0.5
1451,0.1,0.8
1452,0.0,0.8
1453,0.2,0.8
1454,0.6,0.7
1455,0.2,0.4
1456,0.0,0.2
1457,0.1,0.1
1458,0.0,0.0
1459,0.0,0.7
1460,0.0,0.2
1461,0.4,0.6
1462,0.1,0.1
1463,0.0,0.1
1464,0.5,0.7
1465,0.3,0.7
1466,0.0,0.2
1467,0.3,0.6
1468,0.0,0.5
1469,0.1,0.9
1470,0.3,0.8
1471,0.0,0.1
1472,0.6,0.8
1473,0.0,0.2
1474,0.0,0.1
1475,0.8,0.9
1476,0.1,0.3
1477,0.3,0.4
1478,0.2,0.3
1479,0.0,0.4
1480,0.3,0.6
1481,0.3,0.5
1482,0.1,0.9
1483,0.1,0.4
1484,0.2,0.7
1485,0.4,0.4
1486,0.0,0.4
1487,0.0,0.4
1488,0.1,0.5
1489,0.2,0.8
1490,0.1,0.5
1491,1.0,1.0
1492,0.0,0.3
1493,0.1,0.1
1494,0.0,0.0
1495,0.7,0.8
1496,0.1,0.4
1497,0.0,0.2
1498,0.0,0.0
1499,0.1,0.5
1500,0.2,0.5
1501,0.8,0.9
1502,0.1,0.1
1503,0.0,0.0
1504,0.0,0.1
1505,0.0,0.1
1506,0.2,0.3
1507,0.2,0.6
1508,0.1,0.8
1509,0.1,0.3
1510,0.1,0.1
1511,0.0,0.1
1512,0.1,0.3
1513,0.3,0.8
1514,0.0,0.2
1515,0.1,0.2
1516,0.2,0.4
1517,0.1,0.5
1518,0.0,0.3
1519,0.0,0.2
1520,0.0,0.1
1521,0.1,0.5
1522,0.0,0.0
1523,0.2,0.9
1524,0.2,0.3
1525,0.1,0.0
1526,0.0,0.4
1527,0.1,0.6
1528,0.7,0.8
1529,0.9,0.8
1530,0.2,0.3
1531,0.7,0.9
1532,0.2,0.1
1533,0.1,0.8
1534,0.2,0.1
1535,0.3,0.4
1536,0.1,0.0
1537,0.1,0.8
1538,0.2,0.4
1539,0.2,0.3
1540,0.1,0.3
1541,0.1,0.1
1542,0.5,0.6
1543,0.1,0.7
1544,0.0,0.2
1545,0.0,0.0
1546,0.1,0.2
1547,0.1,0.0
1548,0.2,0.5
1549,0.0,0.3
1550,0.0,0.2
1551,0.2,1.0
1552,0.0,0.8
1553,0.2,0.6
1554,0.0,0.1
1555,0.1,0.4
1556,0.1,0.6
1557,0.0,0.7
1558,0.1,0.2
1559,0.6,0.6
1560,0.0,0.0
1561,0.2,0.7
1562,0.1,0.1
1563,0.5,0.6
1564,0.0,0.2
1565,0.9,1.0
1566,0.3,0.9
1567,0.8,0.9
1568,0.8,0.9
1569,0.5,0.3
1570,0.8,0.9
1571,0.1,0.9
1572,0.0,0.8
1573,0.1,0.6
1574,1.0,1.0
1575,0.1,0.8
1576,0.0,0.6
1577,0.3,0.1
1578,0.3,0.5
1579,0.1,0.9
1580,0.0,0.4
1581,0.0,0.2
1582,0.0,0.3
1583,0.1,0.4
1584,0.2,0.5
1585,0.1,0.5
1586,0.0,0.0
1587,0.1,0.7
1588,0.4,0.3
1589,0.3,0.7
1590,0.7,0.8
1591,0.8,0.9
1592,0.2,0.3
1593,0.2,0.7
1594,0.2,0.9
1595,0.1,0.8
1596,0.1,0.9
1597,0.0,0.0
1598,0.3,0.1
1599,0.4,0.5
1600,0.4,0.6
1601,0.1,0.7
1602,0.0,0.0
1603,0.2,0.7
1604,0.0,0.0
1605,0.9,1.0
1606,0.0,0.0
1607,0.0,0.0
1608,0.0,0.4
1609,0.2,0.1
1610,0.7,0.7
1611,0.0,0.8
1612,0.1,0.4
1613,0.3,0.3
1614,0.9,0.5
1615,0.0,0.8
1616,0.1,0.1
1617,0.2,0.3
1618,0.0,0.4
1619,0.1,0.2
1620,0.2,0.3
1621,0.5,0.6
1622,0.1,0.0
1623,0.0,0.1
1624,0.5,0.8
1625,0.7,0.5
1626,1.0,1.0
1627,0.6,0.1
1628,0.2,0.2
1629,0.2,0.3
1630,0.0,0.0
1631,0.7,0.9
1632,0.0,0.3
1633,0.1,0.9
1634,0.1,0.4
1635,0.2,0.7
1636,0.0,0.0
1637,0.0,0.7
1638,0.1,0.9
1639,0.0,0.1
1640,0.1,0.3
1641,0.5,0.5
1642,0.0,0.2
1643,0.0,0.1
1644,0.0,0.1
1645,0.2,0.4
1646,0.0,0.1
1647,0.0,0.2
1648,0.3,0.7
1649,0.0,0.6
1650,0.8,0.9
1651,0.8,0.5
1652,0.1,0.4
1653,0.0,0.1
1654,0.2,0.1
1655,0.0,0.1
1656,0.2,0.4
1657,0.0,0.1
1658,0.0,0.4
1659,0.2,0.3
1660,0.0,0.0
1661,0.4,0.9
1662,0.1,0.4
1663,0.8,0.9
1664,0.2,0.2
1665,0.1,0.6
1666,0.0,0.1
1667,0.2,0.6
1668,0.2,0.5
1669,0.2,0.4
1670,0.6,0.9
1671,0.5,0.8
1672,0.0,0.2
1673,0.3,0.8
1674,0.4,0.6
1675,0.3,0.5
1676,0.0,0.5
1677,0.4,0.7
1678,0.1,0.2
1679,0.2,0.9
1680,0.6,0.9
1681,0.8,0.9
1682,0.1,0.0
1683,0.3,0.2
1684,0.1,0.2
1685,0.7,0.6
1686,0.1,0.2
1687,0.1,0.8
1688,0.0,0.5
1689,0.1,0.2
1690,0.2,0.3
1691,0.1,0.2
1692,0.1,0.2
1693,0.0,0.1
1694,0.0,0.0
1695,0.1,0.9
1696,0.5,0.5
1697,0.6,0.6
1698,0.4,0.8
1699,0.0,0.1
1700,0.1,0.2
1701,0.1,0.5
1702,0.0,0.2
1703,0.2,0.5
1704,0.0,0.2
1705,0.1,0.2
1706,0.1,0.9
1707,0.3,0.7
1708,0.2,1.0
1709,0.0,0.2
1710,0.2,0.8
1711,0.3,0.8
1712,0.1,0.7
1713,0.2,0.8
1714,0.1,0.7
1715,0.1,0.3
1716,0.2,0.5
1717,0.1,0.0
1718,0.1,0.6
1719,0.2,0.4
1720,0.6,0.4
1721,0.1,0.5
1722,0.2,0.4
1723,0.1,0.3
1724,0.6,0.7
1725,0.0,0.8
1726,0.2,0.7
1727,0.1,0.8
1728,0.0,0.1
1729,0.2,0.4
1730,0.0,0.1
1731,0.3,0.4
1732,0.3,0.6
1733,0.1,0.1
1734,0.0,0.1
1735,0.5,0.5
1736,0.0,0.1
1737,0.2,0.5
1738,0.9,0.9
1739,0.1,0.0
1740,0.3,0.5
1741,0.2,1.0
1742,0.3,0.3
1743,0.0,0.1
1744,0.0,0.4
1745,0.3,0.8
1746,0.7,0.9
1747,0.0,0.3
1748,0.0,0.4
1749,0.4,0.1
1750,0.0,0.5
1751,0.0,0.8
1752,0.1,0.2
1753,0.0,0.1
1754,0.5,0.3
1755,0.0,0.1
1756,0.0,0.0
1757,0.3,0.6
1758,0.9,1.0
1759,0.1,0.9
1760,0.0,0.4
1761,0.1,0.3
1762,0.0,0.3
1763,0.0,0.2
1764,0.4,0.6
1765,0.5,0.4
1766,0.2,0.3
1767,0.3,0.5
1768,0.7,0.6
1769,0.1,0.1
1770,0.1,0.5
1771,0.1,0.2
1772,0.3,0.5
1773,0.0,0.2
1774,0.0,0.3
1775,0.0,0.1
1776,0.0,0.3
1777,0.2,0.4
1778,0.2,1.0
1779,0.4,0.4
1780,0.0,0.1
1781,0.1,0.2
1782,0.1,0.2
1783,0.1,0.5
1784,0.0,0.5
1785,0.8,0.9
1786,0.7,0.8
1787,0.7,0.8
1788,0.0,0.4
1789,0.0,0.4
1790,0.7,0.9
1791,0.9,0.9
1792,0.2,0.6
1793,0.1,1.0
1794,0.0,0.2
1795,0.2,0.8
1796,0.0,1.0
1797,0.5,0.9
1798,0.6,0.7
1799,0.4,0.9
1800,0.6,0.8
1801,0.5,0.3
1802,0.2,0.6
1803,0.3,0.8
1804,0.7,0.9
1805,0.7,0.8
1806,0.1,0.9
1807,0.0,0.1
1808,0.9,0.9
1809,0.0,0.8
1810,0.0,0.1
1811,0.0,0.1
1812,0.1,0.2
1813,0.1,0.4
1814,0.6,0.4
1815,0.1,0.4
1816,0.1,0.9
1817,0.6,0.9
1818,0.2,0.8
1819,0.1,0.3
1820,0.0,0.2
1821,0.6,0.4
1822,0.4,1.0
1823,0.2,0.6
1824,0.1,0.9
1825,0.2,0.3
1826,0.2,0.2
1827,0.3,0.5
1828,0.2,0.9
1829,0.1,0.4
1830,0.1,0.3
1831,0.1,0.8
1832,0.2,0.9
1833,0.0,0.1
1834,0.0,0.6
1835,0.0,0.1
1836,0.0,0.2
1837,0.0,0.2
1838,0.8,0.8
1839,0.1,0.4
1840,0.0,0.0
1841,0.0,0.8
1842,0.4,0.8
1843,0.1,0.2
1844,0.0,0.9
1845,0.6,0.7
1846,0.4,0.8
1847,0.0,0.1
1848,0.7,0.9
1849,0.8,0.8
1850,0.0,0.1
1851,0.1,0.8
1852,0.2,0.7
1853,0.2,0.9
1854,0.1,0.6
1855,0.1,0.2
1856,0.0,0.1
1857,0.2,0.3
1858,0.0,0.1
1859,0.3,0.2
1860,0.1,0.5
1861,0.8,0.9
1862,0.4,0.9
1863,0.4,0.3
1864,0.9,1.0
1865,0.0,0.6
1866,0.1,0.7
1867,0.0,0.1
1868,0.5,0.9
1869,0.0,0.1
1870,0.0,0.1
1871,0.1,0.4
1872,0.1,0.7
1873,0.4,0.6
1874,0.0,0.3
1875,0.0,0.0
1876,0.2,1.0
1877,0.0,0.8
1878,0.0,0.3
1879,0.2,0.9
1880,0.1,1.0
1881,0.2,0.2
1882,0.1,0.4
1883,0.1,0.6
1884,0.0,0.1
1885,0.1,0.8
1886,0.5,0.8
1887,0.6,0.5
1888,0.8,0.9
1889,0.0,0.3
1890,0.1,0.4
1891,0.1,0.8
1892,0.1,0.2
1893,0.0,0.5
1894,0.0,0.5
1895,0.5,0.7
1896,0.1,0.8
1897,0.4,0.7
1898,0.0,0.1
1899,0.0,0.1
1900,0.0,0.9
1901,0.2,1.0
1902,0.2,0.4
1903,0.0,0.9
1904,0.0,0.1
1905,0.1,0.6
1906,0.8,0.9
1907,0.0,0.0
1908,0.1,0.4
1909,0.2,0.9
1910,0.7,1.0
1911,0.0,0.2
1912,0.3,0.1
1913,0.0,0.1
1914,0.1,0.3
1915,0.1,1.0
1916,0.1,0.9
1917,0.1,0.1
1918,0.3,0.4
1919,0.2,0.6
1920,0.2,0.2
1921,0.0,0.3
1922,0.2,0.9
1923,0.1,0.3
1924,0.1,0.2
1925,0.3,0.8
1926,0.5,0.9
1927,0.0,0.5
1928,0.9,0.8
1929,0.1,0.1
1930,0.1,0.1
1931,0.7,0.8
1932,0.2,0.2
1933,0.2,0.7
1934,1.0,1.0
1935,0.1,0.3
1936,0.0,1.0
1937,0.0,0.1
1938,0.0,0.2
1939,0.0,0.2
1940,0.1,0.2
1941,0.1,0.3
1942,0.1,0.6
1943,0.6,0.9
1944,0.9,1.0
1945,0.1,0.4
1946,0.3,0.7
1947,0.3,0.6
1948,0.9,0.1
1949,0.0,0.0
1950,0.1,0.4
1951,0.3,0.9
1952,0.2,0.7
1953,0.0,0.1
1954,0.4,0.8
1955,0.1,0.3
1956,0.6,0.7
1957,0.2,0.5
1958,0.9,1.0
1959,0.1,0.2
1960,0.7,0.8
1961,0.8,0.9
1962,0.1,0.5
1963,0.2,0.6
1964,0.5,0.2
1965,0.1,0.5
1966,0.6,0.9
1967,0.6,0.9
1968,0.0,0.6
1969,0.1,0.2
1970,0.0,0.8
1971,0.0,0.8
1972,0.4,0.6
1973,0.4,0.0
1974,0.5,0.5
1975,0.7,0.9
1976,0.0,0.2
1977,0.1,0.0
1978,0.1,0.5
1979,0.0,0.1
1980,0.1,0.7
1981,0.1,0.8
1982,0.5,0.6
1983,0.1,0.6
1984,0.1,0.7
1985,0.1,0.3
1986,0.2,0.8
1987,0.2,0.2
1988,0.7,0.9
1989,0.3,0.7
1990,1.0,1.0
1991,0.0,0.6
1992,0.9,0.8
1993,0.1,0.4
1994,0.8,1.0
1995,0.3,0.8
1996,0.0,0.9
1997,0.5,0.6
1998,0.4,0.4
1999,0.2,0.6
2000,0.0,0.8
2001,0.2,0.6
2002,0.2,0.8
2003,0.1,0.0
2004,0.0,0.1
2005,0.1,0.1
2006,0.0,0.3
2007,0.1,0.5
2008,0.2,0.6
2009,0.2,0.9
2010,0.0,0.3
2011,0.2,0.7
2012,0.4,0.9
2013,0.0,0.0
2014,0.6,0.7
2015,0.1,0.7
2016,0.1,0.9
2017,0.2,0.4
2018,0.3,0.0
2019,0.1,0.1
2020,0.0,0.3
2021,0.3,0.6
2022,0.2,0.3
2023,0.0,0.1
2024,0.1,0.4
2025,0.9,0.8
2026,0.1,0.8
2027,0.1,0.2
2028,0.1,0.2
2029,0.1,0.3
2030,0.7,0.6
2031,0.3,0.5
2032,0.1,0.8
2033,0.1,0.2
2034,0.0,0.0
2035,0.0,0.8
2036,0.1,0.8
2037,0.1,0.6
2038,0.7,0.8
2039,0.0,0.0
2040,0.0,0.2
2041,0.5,0.6
2042,0.1,0.8
2043,0.2,0.8
2044,0.1,0.3
2045,0.2,0.8
2046,0.0,0.2
2047,0.9,1.0
2048,0.5,0.8
2049,0.1,0.1
2050,0.0,0.1
2051,0.0,0.2
2052,0.3,0.6
2053,0.6,0.2
2054,0.0,0.1
2055,0.2,0.3
2056,0.2,0.5
2057,0.2,0.3
2058,0.0,0.9
2059,0.0,0.0
2060,0.2,1.0
2061,0.2,0.9
2062,0.1,0.5
2063,0.1,0.3
2064,0.1,0.2
2065,0.1,0.2
2066,0.5,0.1
2067,0.1,0.6
2068,0.1,0.3
2069,0.2,0.2
2070,0.1,0.4
2071,0.2,0.6
2072,0.3,0.3
2073,0.1,0.7
2074,0.0,0.1
2075,0.1,0.4
2076,0.0,0.0
2077,0.0,0.0
2078,0.1,0.2
2079,0.2,0.3
2080,0.1,0.1
2081,0.4,0.9
2082,0.5,0.8
2083,0.5,0.4
2084,0.1,0.6
2085,0.4,0.2
2086,0.1,0.4
2087,0.2,0.7
2088,0.6,0.5
2089,0.7,0.8
2090,0.1,0.2
2091,0.8,1.0
2092,0.3,0.7
2093,0.0,0.2
2094,0.4,0.7
2095,0.1,0.2
2096,0.1,0.3
2097,0.1,0.3
2098,0.0,0.1
2099,0.0,0.5
2100,0.0,0.2
2101,0.5,0.9
2102,0.2,0.7
2103,0.0,0.2
2104,0.6,0.7
2105,0.7,0.8
2106,0.1,0.5
2107,0.1,0.3
2108,0.3,0.7
2109,0.1,0.3
2110,0.0,0.3
2111,0.1,0.3
2112,0.0,0.4
2113,0.2,0.8
2114,0.8,0.8
2115,0.0,0.3
2116,0.0,0.3
2117,0.2,0.6
2118,0.1,0.2
2119,0.2,0.8
2120,0.2,0.4
2121,0.1,0.4
2122,0.1,0.1
2123,0.1,0.1
2124,0.3,0.7
2125,0.2,0.5
2126,0.0,0.1
2127,0.0,0.5
2128,0.0,0.0
2129,0.1,0.1
2130,0.2,1.0
2131,0.0,0.1
2132,0.3,0.8
2133,0.2,0.2
2134,0.5,0.8
2135,0.1,0.1
2136,0.0,0.1
2137,0.2,0.9
2138,0.0,0.7
2139,0.1,0.2
2140,0.2,0.4
2141,0.8,0.3
2142,0.0,0.1
2143,0.3,0.9
2144,0.0,0.1
2145,0.2,0.6
2146,0.0,0.4
2147,0.0,0.1
2148,0.2,0.6
2149,0.0,0.2
2150,0.2,0.5
2151,0.1,0.2
2152,0.4,0.0
2153,0.1,0.2
2154,0.1,0.9
2155,0.3,1.0
2156,0.1,0.3
2157,0.2,0.5
2158,0.1,0.3
2159,0.2,0.5
2160,0.0,0.5
2161,0.0,0.2
2162,0.0,0.4
2163,0.1,0.4
2164,0.2,0.9
2165,0.5,0.4
2166,0.0,0.1
2167,0.1,0.1
2168,0.0,0.0
2169,0.1,0.6
2170,0.0,0.3
2171,0.3,0.7
2172,0.1,0.2
2173,0.6,0.1
2174,0.0,0.2
2175,0.0,0.1
2176,0.2,0.6
2177,0.1,0.9
2178,0.1,0.9
2179,0.1,0.5
2180,0.2,0.5
2181,0.9,0.6
2182,0.3,0.5
2183,0.4,0.5
2184,0.7,0.8
2185,0.4,0.9
2186,0.0,0.4
2187,0.0,0.1
2188,0.0,0.1
2189,0.2,0.2
2190,0.1,0.6
2191,0.8,0.9
2192,0.1,0.6
2193,0.1,0.8
2194,0.1,0.6
2195,0.1,0.4
2196,0.1,0.8
2197,0.1,0.5
2198,0.4,0.7
2199,0.1,0.3
2200,0.0,0.1
2201,0.0,0.1
2202,0.1,0.9
2203,0.0,0.2
2204,0.8,1.0
2205,0.0,0.6
2206,0.1,0.2
2207,0.1,0.6
2208,0.2,0.8
2209,0.4,0.2
2210,0.2,0.6
2211,0.5,0.7
2212,0.0,0.0
2213,0.1,0.2
2214,0.1,0.2
2215,0.1,0.5
2216,0.2,0.2
2217,0.9,1.0
2218,0.2,0.5
2219,0.0,0.1
2220,0.4,0.5
2221,0.0,0.1
2222,0.1,0.7
2223,0.1,0.3
2224,0.3,0.9
2225,0.1,0.7
2226,0.0,0.1
2227,0.7,0.6
2228,0.1,0.4
2229,0.1,0.1
2230,0.1,0.4
2231,0.1,0.0
2232,0.0,0.1
2233,0.1,0.4
2234,0.2,0.5
2235,1.0,1.0
2236,0.1,0.9
2237,0.1,0.1
2238,0.0,0.2
2239,0.1,0.9
2240,0.9,1.0
2241,0.0,0.6
2242,0.1,0.3
2243,0.4,0.7
2244,0.1,0.2
2245,0.4,0.7
2246,0.2,0.5
2247,0.3,0.8
2248,0.7,0.9
2249,0.0,0.1
2250,0.1,0.0
2251,0.2,0.2
2252,0.0,0.1
2253,0.4,0.7
2254,0.6,0.8
2255,0.2,0.7
2256,0.7,1.0
2257,0.3,0.9
2258,0.2,0.9
2259,0.2,0.6
2260,0.3,0.1
2261,0.6,0.8
2262,0.2,0.6
2263,0.0,0.6
2264,0.0,0.0
2265,0.2,0.6
2266,0.2,0.5
2267,0.1,0.9
2268,0.0,0.2
2269,0.1,0.2
2270,0.2,0.2
2271,0.1,0.2
2272,0.1,0.2
2273,0.1,0.3
2274,0.0,0.4
2275,0.9,0.9
2276,0.1,0.5
2277,0.2,0.3
2278,0.0,0.2
2279,0.0,0.2
2280,0.0,0.0
2281,0.1,0.1
2282,0.2,0.2
2283,0.2,0.6
2284,1.0,1.0
2285,0.6,0.6
2286,0.1,0.0
2287,0.0,0.9
2288,0.9,0.8
2289,0.0,0.1
2290,0.2,0.9
2291,0.9,0.9
2292,0.3,0.5
2293,0.0,0.1
2294,0.1,0.2
2295,0.0,0.0
2296,0.1,0.1
2297,0.1,0.7
2298,0.1,0.1
2299,0.2,0.6
2300,0.0,0.8
2301,0.0,0.2
2302,0.0,0.0
2303,0.0,0.3
2304,0.1,0.3
2305,0.2,0.7
2306,0.3,0.9
2307,0.2,0.2
2308,0.1,0.4
2309,0.0,0.5
2310,0.0,0.2
2311,0.1,0.2
2312,0.1,0.1
2313,0.4,0.8
2314,0.2,0.1
2315,0.2,0.1
2316,0.1,0.2
2317,0.6,0.9
2318,0.1,0.8
2319,0.3,0.8
2320,0.3,0.6
2321,0.5,0.8
2322,0.4,0.6
2323,0.0,0.5
2324,0.1,0.6
2325,0.8,0.9
2326,0.1,0.3
2327,0.2,0.5
2328,0.0,0.2
2329,0.1,0.6
2330,0.7,0.7
2331,0.1,0.3
2332,0.0,0.3
2333,0.1,0.4
2334,0.5,0.7
2335,0.1,0.6
2336,0.1,0.2
2337,0.0,0.0
2338,0.8,1.0
2339,0.1,0.6
2340,0.1,0.4
2341,0.1,0.3
2342,0.4,0.8
2343,0.1,0.2
2344,0.3,0.8
2345,0.0,0.6
2346,0.4,0.9
2347,0.3,0.4
2348,0.0,0.2
2349,0.8,0.9
2350,0.0,0.4
2351,0.1,0.4
2352,0.0,0.1
2353,0.1,0.9
2354,0.1,0.1
2355,0.1,0.6
2356,0.1,0.3
2357,0.1,0.3
2358,0.1,0.9
2359,0.5,0.9
2360,0.1,0.2
2361,0.1,0.1
2362,0.0,0.0
2363,0.1,0.1
2364,0.0,0.0
2365,0.2,0.7
2366,0.2,0.9
2367,0.0,0.1
2368,0.1,0.3
2369,0.1,0.2
2370,0.1,0.1
2371,0.2,0.4
2372,0.2,0.4
2373,0.2,0.6
2374,0.5,0.7
2375,0.2,0.5
2376,0.3,0.5
2377,0.0,0.4
2378,0.0,0.0
2379,0.0,0.2
2380,0.4,0.4
2381,0.2,1.0
2382,0.0,0.4
2383,0.1,0.9
2384,0.1,0.0
2385,0.8,0.9
2386,0.7,0.7
2387,0.8,0.9
2388,0.1,0.9
2389,0.6,0.7
2390,0.0,0.8
2391,0.0,0.8
2392,0.1,0.2
2393,0.5,0.7
2394,0.1,0.4
2395,0.9,1.0
2396,0.1,0.9
2397,0.1,0.1
2398,0.7,0.9
2399,0.8,0.1
2400,0.8,1.0
2401,0.4,0.5
2402,0.0,0.2
2403,0.0,0.2
2404,0.8,0.9
2405,0.0,0.1
2406,0.0,0.2
2407,0.0,0.5
2408,0.3,0.7
2409,0.5,0.3
2410,0.6,0.8
2411,0.3,0.6
2412,0.1,0.2
2413,0.2,0.1
2414,0.9,0.9
2415,0.3,0.9
2416,0.1,0.3
2417,0.1,0.3
2418,0.0,0.2
2419,0.2,0.9
2420,0.0,0.0
2421,0.1,0.9
2422,0.0,0.0
2423,0.3,0.8
2424,0.1,0.2
2425,0.1,0.2
2426,1.0,1.0
2427,0.5,0.8
2428,0.0,0.1
2429,0.4,0.9
2430,0.0,0.3
2431,0.2,0.3
2432,0.5,0.8
2433,0.0,0.9
2434,0.2,0.7
2435,0.1,0.8
2436,0.1,0.3
2437,0.3,0.6
2438,0.0,0.1
2439,0.1,0.6
2440,0.3,0.8
2441,0.2,0.5
2442,0.1,0.9
2443,0.2,0.7
2444,0.0,0.2
2445,0.1,0.8
2446,0.2,0.3
2447,0.0,0.3
2448,0.0,0.1
2449,0.6,0.9
2450,0.0,0.2
2451,0.7,0.9
2452,0.1,1.0
2453,0.1,0.7
2454,0.1,0.4
2455,0.2,0.8
2456,0.0,0.3
2457,0.2,0.8
2458,0.0,0.0
2459,0.6,0.9
2460,0.0,0.5
2461,0.0,0.8
2462,0.1,0.2
2463,0.0,0.8
2464,0.1,0.7
2465,0.1,0.4
2466,0.7,0.2
2467,0.1,0.1
2468,0.1,0.9
2469,0.0,0.1
2470,0.0,0.0
2471,0.4,0.5
2472,0.3,0.3
2473,0.2,1.0
2474,0.0,0.2
2475,0.1,0.5
2476,0.0,0.0
2477,0.7,1.0
2478,0.0,0.6
2479,0.0,0.5
2480,0.2,0.7
2481,0.1,0.9
2482,0.1,0.5
2483,0.3,0.6
2484,0.3,0.8
2485,0.1,0.7
2486,0.1,0.6
2487,0.1,0.1
2488,0.1,0.4
2489,0.0,0.0
2490,0.3,0.3
2491,0.0,0.1
2492,0.0,0.0
2493,0.4,0.7
2494,0.0,0.2
2495,0.0,0.1
2496,0.8,0.8
2497,0.1,0.2
2498,0.7,1.0
2499,0.3,0.3
2500,0.4,0.7
2501,0.0,0.4
2502,0.8,0.8
2503,0.1,0.0
2504,0.0,0.1
2505,0.0,0.2
2506,0.0,0.1
2507,0.0,0.2
2508,0.2,0.1
2509,0.1,0.2
2510,0.0,0.3
2511,0.2,0.5
2512,0.0,0.1
2513,0.1,0.3
2514,0.2,0.3
2515,0.1,0.4
2516,0.1,0.1
2517,0.2,0.3
2518,0.0,0.2
2519,0.0,0.0
2520,0.5,0.6
2521,0.1,1.0
2522,0.8,0.6
2523,0.2,0.3
2524,0.0,0.1
2525,0.0,0.7
2526,0.7,0.8
2527,0.5,1.0
2528,0.0,0.4
2529,0.2,0.4
2530,0.4,0.5
2531,0.4,0.7
2532,0.2,0.3
2533,0.1,0.4
2534,0.0,0.1
2535,0.4,0.7
2536,0.1,0.2
2537,0.1,0.5
2538,0.1,0.1
2539,0.1,0.6
2540,0.4,0.5
2541,0.1,0.4
2542,0.0,0.0
2543,0.0,0.1
2544,0.1,0.1
2545,0.3,0.6
2546,0.0,0.2
2547,0.1,1.0
2548,0.3,0.4
2549,0.0,0.2
2550,0.9,1.0
2551,0.0,0.6
2552,0.0,0.6
2553,0.3,0.5
2554,0.0,0.7
2555,0.0,0.1
2556,0.0,0.1
2557,0.0,0.7
2558,0.9,0.7
2559,0.1,0.2
2560,0.0,0.5
2561,0.3,0.2
2562,0.0,0.1
2563,0.1,0.6
2564,0.3,0.5
2565,0.1,1.0
2566,0.2,0.9
2567,0.2,0.6
2568,0.1,0.1
2569,0.1,0.8
2570,0.6,0.7
2571,0.0,0.1
2572,0.3,0.3
2573,0.7,0.7
2574,0.4,0.6
2575,0.1,0.2
2576,0.2,0.2
2577,0.0,0.2
2578,0.0,0.8
2579,0.9,0.9
2580,0.1,0.3
2581,0.4,0.8
2582,0.2,0.5
2583,0.0,1.0
2584,0.2,0.8
2585,0.3,0.7
2586,0.3,0.4
2587,0.7,0.8
2588,0.5,0.8
2589,0.4,0.4
2590,0.0,0.6
2591,0.2,0.1
2592,0.0,0.1
2593,0.0,0.5
2594,0.1,0.4
2595,0.0,0.3
2596,0.1,0.4
2597,0.0,0.3
2598,0.7,0.8
2599,0.0,0.3
2600,0.0,0.0
2601,0.1,0.1
2602,0.6,0.9
2603,0.1,0.7
2604,0.0,0.1
2605,0.0,0.3
2606,0.1,0.7
2607,0.1,0.8
2608,0.3,0.9
2609,0.3,0.7
2610,0.0,0.1
2611,0.0,0.9
2612,0.0,0.9
2613,0.1,0.1
2614,0.1,0.1
2615,0.1,0.4
2616,0.1,0.2
2617,0.8,0.3
2618,0.0,0.0
2619,0.1,0.3
2620,0.1,0.2
2621,0.1,0.6
2622,0.2,0.4
2623,0.2,0.5
2624,0.8,1.0
2625,0.0,0.1
2626,0.1,0.3
2627,0.2,0.3
2628,0.6,0.7
